writer_id,proposition_id,writer_stance_human,writer_stance_ai,writer_knowledge_human,writer_importance_human,writer_confidence_human,writer_stance_polarity_human,paragraph_formality_human,paragraph_clarity_human,paragraph_informativeness_human,paragraph_originality_human,paragraph_relevance_human,writer_optimism_human,writer_community_human,writer_friendliness_human,writer_openness_human,paragraph_hope_human,paragraph_excitement_human,paragraph_fear_human,paragraph_disgust_human,paragraph_anger_human,writer_affect_x_human,writer_affect_y_human,writer_knowledge_ai,writer_importance_ai,writer_confidence_ai,writer_stance_polarity_ai,paragraph_formality_ai,paragraph_clarity_ai,paragraph_informativeness_ai,paragraph_originality_ai,paragraph_relevance_ai,writer_optimism_ai,writer_community_ai,writer_friendliness_ai,writer_openness_ai,paragraph_hope_ai,paragraph_excitement_ai,paragraph_fear_ai,paragraph_disgust_ai,paragraph_anger_ai,writer_affect_x_ai,writer_affect_y_ai,delta_writer_knowledge,delta_writer_importance,delta_writer_confidence,delta_writer_stance_polarity,delta_paragraph_formality,delta_paragraph_clarity,delta_paragraph_informativeness,delta_paragraph_originality,delta_paragraph_relevance,delta_writer_optimism,delta_writer_community,delta_writer_friendliness,delta_writer_openness,delta_paragraph_hope,delta_paragraph_excitement,delta_paragraph_fear,delta_paragraph_disgust,delta_paragraph_anger,delta_writer_affect_x,delta_writer_affect_y
45b5e5af5cb8a80c,82,14.555555555555555,18.7,39.77777777777778,56.77777777777778,58.0,73.55555555555556,26.333333333333332,52.888888888888886,29.77777777777778,31.22222222222222,51.44444444444444,29.88888888888889,48.44444444444444,51.333333333333336,29.333333333333332,28.666666666666668,14.666666666666666,42.22222222222222,31.22222222222222,31.77777777777778,29.91222222222222,49.52444444444445,64.9,64.4,67.2,64.2,69.9,72.3,63.5,55.2,81.3,52.9,56.3,62.9,33.2,48.8,14.8,31.6,29.9,31.7,43.539,40.34,25.122222222222227,7.622222222222227,9.200000000000005,-9.355555555555554,43.56666666666668,19.41111111111111,33.72222222222222,23.97777777777778,29.85555555555555,23.01111111111111,7.855555555555554,11.566666666666665,3.8666666666666702,20.13333333333333,0.1333333333333346,-10.62222222222222,-1.3222222222222229,-0.0777777777777792,13.626777777777782,-9.184444444444445
e5e73d9486eaf381,12,74.33333333333333,72.3,63.666666666666664,71.11111111111111,75.11111111111111,59.77777777777778,65.22222222222223,72.55555555555556,52.111111111111114,48.55555555555556,67.66666666666667,30.555555555555557,51.77777777777778,42.666666666666664,22.444444444444443,31.555555555555557,19.11111111111111,51.22222222222222,46.888888888888886,49.77777777777778,25.204444444444444,34.19777777777777,69.6,70.2,77.1,48.2,70.8,76.1,46.7,37.3,81.5,48.2,49.4,46.2,48.3,36.9,32.5,28.7,24.5,27.4,40.746,52.132000000000005,5.93333333333333,-0.9111111111111114,1.98888888888888,-11.577777777777776,5.577777777777769,3.544444444444437,-5.411111111111111,-11.25555555555556,13.833333333333329,17.644444444444446,-2.37777777777778,3.5333333333333385,25.85555555555555,5.3444444444444414,13.38888888888889,-22.522222222222226,-22.38888888888889,-22.37777777777778,15.541555555555558,17.934222222222232
f510c6202122abc9,280,17.9,8.3,55.2,68.2,64.6,69.8,55.6,76.4,53.6,44.9,73.0,36.4,61.5,50.3,31.1,38.4,29.9,47.8,39.9,47.1,34.279,41.56699999999999,76.0,80.8,71.4,83.4,80.2,91.1,69.7,41.3,94.4,33.1,74.8,53.7,33.0,33.0,13.8,65.3,26.1,27.3,27.630000000000003,41.741,20.799999999999997,12.599999999999994,6.800000000000011,13.600000000000009,24.6,14.699999999999989,16.1,-3.6000000000000014,21.40000000000001,-3.299999999999997,13.299999999999995,3.4000000000000057,1.8999999999999984,-5.399999999999999,-16.099999999999998,17.5,-13.799999999999995,-19.8,-6.649000000000001,0.1740000000000066
257a39d3f93efc68,378,71.66666666666667,92.2,70.22222222222223,69.0,70.33333333333333,43.77777777777778,53.333333333333336,69.66666666666667,46.666666666666664,34.0,75.88888888888889,54.888888888888886,72.88888888888889,65.22222222222223,39.888888888888886,51.77777777777778,37.888888888888886,21.77777777777778,13.666666666666666,13.333333333333334,51.50555555555556,42.61,79.6,83.0,87.7,84.4,77.3,88.5,71.8,52.1,87.5,71.3,73.0,61.9,30.4,64.1,49.0,15.5,4.8,6.6,67.63,36.53,9.377777777777766,14.0,17.366666666666674,40.62222222222223,23.96666666666666,18.83333333333333,25.133333333333333,18.1,11.611111111111114,16.41111111111111,0.1111111111111142,-3.32222222222223,-9.488888888888887,12.322222222222216,11.111111111111114,-6.277777777777779,-8.866666666666667,-6.733333333333334,16.124444444444435,-6.079999999999998
6d4011e4641cce89,54,2.7,1.7777777777777777,75.7,69.4,88.4,94.6,43.8,82.1,44.4,34.8,82.8,50.0,51.2,49.1,17.9,23.8,19.9,16.6,16.3,22.6,47.025,35.231,68.88888888888889,76.22222222222223,89.22222222222223,96.44444444444444,74.44444444444444,88.88888888888889,73.88888888888889,49.888888888888886,88.33333333333333,57.44444444444444,50.666666666666664,49.111111111111114,37.666666666666664,34.44444444444444,17.77777777777778,28.444444444444443,25.88888888888889,34.333333333333336,41.84111111111111,40.37111111111111,-6.811111111111117,6.822222222222223,0.8222222222222229,1.8444444444444483,30.64444444444445,6.788888888888891,29.488888888888887,15.088888888888889,5.533333333333331,7.444444444444443,-0.5333333333333385,0.0111111111111128,19.766666666666666,10.644444444444442,-2.12222222222222,11.84444444444444,9.588888888888889,11.733333333333334,-5.183888888888887,5.140111111111111
360bcdab8af469ad,88,67.77777777777777,53.166666666666664,50.77777777777778,60.666666666666664,57.666666666666664,36.0,50.22222222222222,55.111111111111114,42.55555555555556,28.11111111111111,77.11111111111111,65.44444444444444,72.88888888888889,59.77777777777778,57.44444444444444,63.333333333333336,37.888888888888886,26.77777777777778,11.22222222222222,9.22222222222222,70.4088888888889,55.132222222222225,67.16666666666667,55.833333333333336,41.75,21.666666666666668,71.08333333333333,46.166666666666664,69.66666666666667,53.166666666666664,78.41666666666667,46.583333333333336,54.583333333333336,67.0,64.66666666666667,47.75,21.333333333333332,26.083333333333332,9.916666666666666,11.333333333333334,57.06,48.61416666666667,16.388888888888893,-4.833333333333329,-15.916666666666664,-14.333333333333332,20.861111111111107,-8.94444444444445,27.11111111111111,25.055555555555554,1.3055555555555571,-18.861111111111107,-18.30555555555555,7.222222222222221,7.2222222222222285,-15.583333333333336,-16.555555555555554,-0.6944444444444464,-1.3055555555555536,2.1111111111111143,-13.348888888888894,-6.518055555555556
50bde0e9a099a165,129,74.33333333333333,67.9,64.75,73.83333333333333,65.83333333333333,49.333333333333336,57.583333333333336,74.91666666666667,55.25,44.583333333333336,77.58333333333333,55.416666666666664,77.08333333333333,71.75,41.083333333333336,62.166666666666664,36.333333333333336,46.333333333333336,26.5,34.083333333333336,50.42083333333333,46.689166666666665,72.4,67.2,79.9,41.4,79.2,84.7,63.4,36.4,93.9,53.1,72.7,57.0,56.8,44.2,18.4,29.5,12.4,10.0,52.601,52.524,7.650000000000006,-6.633333333333326,14.066666666666675,-7.933333333333337,21.616666666666667,9.783333333333331,8.149999999999999,-8.183333333333337,16.316666666666677,-2.316666666666663,-4.383333333333326,-14.75,15.71666666666666,-17.96666666666666,-17.933333333333337,-16.833333333333336,-14.1,-24.083333333333336,2.180166666666672,5.834833333333336
624e251397225bc1,386,56.45454545454545,61.9,58.81818181818182,44.81818181818182,43.45454545454545,16.90909090909091,47.81818181818182,67.0909090909091,42.81818181818182,27.272727272727273,77.0909090909091,56.09090909090909,64.9090909090909,74.0909090909091,78.81818181818181,53.90909090909091,23.818181818181817,29.454545454545453,16.727272727272727,12.272727272727272,48.698181818181816,53.50363636363636,78.0,78.2,75.9,33.0,68.4,81.9,77.4,65.6,87.5,60.8,76.9,68.0,51.6,59.5,48.9,37.7,19.1,16.4,59.737,46.031,19.18181818181818,33.38181818181818,32.44545454545455,16.09090909090909,20.581818181818186,14.809090909090912,34.581818181818186,38.32727272727272,10.409090909090908,4.709090909090904,11.9909090909091,-6.0909090909090935,-27.21818181818181,5.5909090909090935,25.081818181818186,8.24545454545455,2.372727272727275,4.127272727272727,11.038818181818186,-7.4726363636363615
59e7bb5f102e8316,20,75.8,94.7,51.7,56.5,65.8,60.8,29.3,72.6,31.8,15.9,66.8,49.9,71.7,57.3,29.0,52.6,32.7,47.1,12.5,20.4,35.086,35.235,81.8,86.2,90.7,89.4,79.6,82.8,73.9,45.3,87.5,60.8,82.4,54.1,27.0,61.7,44.0,57.2,25.2,27.1,50.613,36.762,30.09999999999999,29.700000000000003,24.90000000000001,28.60000000000001,50.3,10.200000000000005,42.10000000000001,29.4,20.700000000000003,10.9,10.700000000000005,-3.1999999999999957,-2.0,9.1,11.299999999999995,10.1,12.7,6.700000000000003,15.527,1.527000000000001
f5f0f5f984441ee2,174,94.45454545454544,82.9,66.54545454545455,76.36363636363636,86.0909090909091,88.9090909090909,52.81818181818182,89.72727272727273,45.45454545454545,25.181818181818183,90.8181818181818,28.454545454545453,50.09090909090909,55.81818181818182,17.545454545454547,38.09090909090909,17.545454545454547,60.72727272727273,31.181818181818183,33.63636363636363,25.519090909090902,33.443636363636365,77.9,84.9,89.4,80.2,74.5,88.4,68.9,56.7,89.4,34.6,61.7,53.0,24.1,35.2,25.0,72.9,48.7,57.0,33.833999999999996,46.562,11.35454545454546,8.536363636363646,3.309090909090912,-8.709090909090904,21.68181818181818,-1.327272727272728,23.445454545454552,31.51818181818182,-1.4181818181817931,6.145454545454548,11.60909090909091,-2.81818181818182,6.554545454545455,-2.8909090909090907,7.454545454545453,12.17272727272728,17.51818181818182,23.363636363636367,8.314909090909094,13.118363636363632
f603a34230d91698,201,11.1,9.818181818181818,38.2,56.0,69.5,83.8,24.3,55.7,27.0,13.0,72.6,27.8,74.7,38.2,33.7,35.9,32.5,31.7,47.9,52.6,32.925,35.29,41.54545454545455,63.72727272727273,70.54545454545455,81.45454545454545,50.18181818181818,83.0909090909091,40.72727272727273,26.727272727272727,74.18181818181819,41.18181818181818,74.36363636363636,47.63636363636363,23.727272727272727,41.63636363636363,18.363636363636363,26.272727272727273,42.0,33.54545454545455,39.99636363636363,37.155454545454546,3.345454545454544,7.727272727272727,1.0454545454545467,-2.345454545454544,25.88181818181818,27.39090909090909,13.727272727272728,13.727272727272728,1.581818181818193,13.38181818181818,-0.3363636363636431,9.43636363636363,-9.972727272727276,5.7363636363636346,-14.136363636363637,-5.427272727272726,-5.899999999999999,-19.054545454545455,7.071363636363635,1.865454545454547
638f1a7400c0d381,47,3.4444444444444446,1.8,46.333333333333336,71.0,70.0,93.11111111111111,15.11111111111111,68.44444444444444,26.333333333333332,20.444444444444443,75.0,20.666666666666668,51.666666666666664,41.55555555555556,23.77777777777778,26.77777777777778,22.444444444444443,49.111111111111114,34.77777777777778,39.111111111111114,25.62444444444445,34.093333333333334,77.8,86.1,91.2,96.4,72.4,91.0,68.7,52.4,88.9,45.2,73.1,49.6,20.1,32.4,24.0,38.8,29.0,44.7,35.114,31.583999999999996,31.46666666666666,15.099999999999994,21.200000000000003,3.2888888888888914,57.28888888888889,22.555555555555557,42.366666666666674,31.955555555555556,13.900000000000006,24.533333333333335,21.43333333333333,8.044444444444444,-3.677777777777777,5.62222222222222,1.5555555555555571,-10.311111111111115,-5.777777777777779,5.588888888888889,9.489555555555548,-2.5093333333333376
300764453e2380c2,256,87.0,94.5,53.5,70.9,81.6,74.0,41.3,79.5,31.2,29.0,81.8,35.0,47.2,38.9,28.1,29.3,22.0,37.8,26.2,31.1,35.557,32.965999999999994,71.7,83.0,89.8,89.0,67.0,84.4,64.2,49.1,78.9,59.5,72.0,52.4,28.3,49.5,35.1,49.6,33.3,46.9,32.069,30.105,18.200000000000003,12.099999999999994,8.200000000000003,15.0,25.700000000000003,4.900000000000006,33.0,20.1,-2.8999999999999915,24.5,24.799999999999997,13.5,0.1999999999999993,20.2,13.1,11.800000000000004,7.099999999999998,15.799999999999995,-3.4879999999999995,-2.8609999999999935
dddbc6567bd8f923,81,94.55555555555556,89.5,72.66666666666667,75.88888888888889,83.66666666666667,89.11111111111111,68.22222222222223,84.44444444444444,65.55555555555556,37.55555555555556,86.77777777777777,59.22222222222222,62.333333333333336,63.111111111111114,47.666666666666664,51.55555555555556,23.22222222222222,40.333333333333336,35.666666666666664,24.555555555555557,39.08555555555555,43.40222222222222,82.9,82.3,88.5,79.0,75.5,86.5,70.1,45.4,85.4,42.2,68.9,51.3,26.5,39.8,22.6,57.1,56.7,50.4,30.996,29.376,10.233333333333334,6.411111111111111,4.833333333333329,-10.111111111111114,7.2777777777777715,2.055555555555557,4.544444444444437,7.8444444444444414,-1.3777777777777658,-17.02222222222222,6.56666666666667,-11.811111111111115,-21.166666666666664,-11.75555555555556,-0.62222222222222,16.766666666666666,21.03333333333334,25.84444444444444,-8.089555555555553,-14.02622222222222
1540f3d0771d712c,181,41.90909090909091,41.09090909090909,46.54545454545455,55.81818181818182,58.09090909090909,36.54545454545455,29.181818181818183,53.27272727272727,31.818181818181817,31.181818181818183,75.18181818181819,50.45454545454545,43.72727272727273,59.0,48.63636363636363,42.36363636363637,27.181818181818183,23.545454545454547,11.909090909090908,13.818181818181818,41.07545454545454,53.97181818181818,73.0,68.54545454545455,70.72727272727273,45.81818181818182,64.18181818181819,79.27272727272727,60.18181818181818,40.63636363636363,78.9090909090909,61.72727272727273,71.18181818181819,62.27272727272727,51.36363636363637,55.45454545454545,45.0,34.54545454545455,16.0,13.0,63.655454545454546,45.519090909090906,26.454545454545453,12.727272727272728,12.63636363636364,9.272727272727272,35.0,25.999999999999993,28.363636363636363,9.45454545454545,3.727272727272719,11.272727272727272,27.45454545454546,3.272727272727274,2.7272727272727337,13.090909090909086,17.818181818181817,11.0,4.090909090909092,-0.8181818181818183,22.580000000000005,-8.452727272727273
517234f84c48ebea,308,88.27272727272727,87.0,49.81818181818182,72.0,73.81818181818181,76.54545454545455,24.181818181818183,61.54545454545455,24.0,18.545454545454547,75.63636363636364,57.36363636363637,63.45454545454545,45.90909090909091,27.272727272727273,52.18181818181818,29.90909090909091,22.636363636363637,15.090909090909092,17.545454545454547,53.45727272727272,40.97272727272727,67.7,68.8,83.5,79.6,62.6,85.0,48.1,30.5,81.4,55.8,65.3,54.7,24.7,48.3,22.5,16.1,6.2,9.7,54.148,55.782,17.881818181818183,-3.200000000000003,9.681818181818189,3.0545454545454476,38.41818181818182,23.454545454545453,24.1,11.954545454545451,5.7636363636363654,-1.5636363636363697,1.845454545454544,8.790909090909096,-2.572727272727274,-3.8818181818181823,-7.40909090909091,-6.536363636363635,-8.89090909090909,-7.8454545454545475,0.6907272727272797,14.809272727272727
110c05a10c48c863,346,42.666666666666664,39.5,35.333333333333336,40.111111111111114,45.44444444444444,28.444444444444443,33.44444444444444,46.77777777777778,20.333333333333332,23.77777777777778,52.55555555555556,39.77777777777778,48.111111111111114,55.55555555555556,45.0,28.88888888888889,8.0,12.444444444444445,14.0,15.555555555555555,42.49888888888889,55.82111111111111,71.3,64.1,70.4,33.4,61.4,66.4,50.1,51.5,79.6,51.6,59.6,55.7,53.7,44.5,18.6,30.6,13.1,11.6,46.386,37.019,35.96666666666666,23.98888888888888,24.955555555555563,4.955555555555556,27.955555555555556,19.622222222222227,29.76666666666667,27.72222222222222,27.044444444444437,11.822222222222225,11.488888888888887,0.1444444444444457,8.700000000000003,15.61111111111111,10.6,18.15555555555556,-0.9000000000000004,-3.955555555555556,3.8871111111111105,-18.80211111111111
b15b6d687bafc808,242,36.8,28.4,64.9,74.8,66.7,68.0,46.4,73.8,44.9,35.1,76.7,39.1,55.8,40.6,30.5,32.2,20.4,62.1,43.4,41.8,32.685,48.536,65.2,71.5,75.3,65.2,68.0,73.4,53.7,46.3,81.4,23.4,65.4,41.7,24.5,24.3,17.4,41.0,21.8,28.9,25.395,37.009,0.2999999999999971,-3.299999999999997,8.599999999999994,-2.799999999999997,21.6,-0.3999999999999915,8.800000000000004,11.199999999999996,4.700000000000003,-15.700000000000005,9.600000000000009,1.1000000000000014,-6.0,-7.900000000000002,-3.0,-21.1,-21.6,-12.9,-7.290000000000003,-11.527
d5b3e3f0e11d558c,385,57.09090909090909,77.91666666666667,51.09090909090909,60.81818181818182,59.63636363636363,44.36363636363637,42.72727272727273,54.09090909090909,44.45454545454545,33.09090909090909,66.18181818181819,50.45454545454545,54.81818181818182,53.0,59.90909090909091,50.09090909090909,28.454545454545453,31.727272727272727,16.181818181818183,20.181818181818183,42.89727272727273,52.33909090909091,82.41666666666667,78.16666666666667,82.25,56.5,65.83333333333333,82.91666666666667,75.41666666666667,57.666666666666664,87.41666666666667,68.0,66.08333333333333,62.416666666666664,34.666666666666664,65.75,41.166666666666664,26.083333333333332,14.166666666666666,11.833333333333334,60.95416666666667,46.57333333333333,31.325757575757574,17.34848484848485,22.613636363636367,12.136363636363631,23.1060606060606,28.825757575757574,30.962121212121215,24.57575757575757,21.234848484848484,17.545454545454547,11.265151515151508,9.416666666666664,-25.24242424242424,15.659090909090908,12.712121212121213,-5.6439393939393945,-2.015151515151518,-8.34848484848485,18.056893939393944,-5.765757575757583
d8b998057385992f,184,1.6666666666666667,11.8,51.77777777777778,75.55555555555556,75.66666666666667,96.66666666666669,30.444444444444443,79.66666666666667,35.888888888888886,25.333333333333332,79.11111111111111,38.0,50.888888888888886,42.22222222222222,15.77777777777778,34.888888888888886,19.22222222222222,34.22222222222222,23.88888888888889,42.111111111111114,30.453333333333333,28.9,84.5,70.8,85.1,91.2,89.1,96.1,80.5,69.4,92.4,58.3,68.6,61.9,28.9,60.3,36.5,23.5,10.8,17.4,51.556,42.034,32.72222222222222,-4.75555555555556,9.433333333333325,-5.466666666666683,58.65555555555555,16.433333333333323,44.611111111111114,44.06666666666668,13.288888888888891,20.299999999999997,17.71111111111111,19.677777777777777,13.122222222222218,25.41111111111111,17.27777777777778,-10.72222222222222,-13.088888888888889,-24.711111111111116,21.102666666666664,13.134
97b0af55b8fa3f56,41,12.3,6.090909090909091,17.1,43.0,32.5,75.4,15.2,35.0,13.0,19.2,53.5,19.6,34.0,43.4,43.8,23.2,15.4,55.5,53.3,46.1,32.64,45.405,79.81818181818181,83.0909090909091,82.36363636363636,87.81818181818181,72.36363636363636,86.45454545454545,70.9090909090909,46.72727272727273,89.63636363636364,48.72727272727273,65.0909090909091,59.36363636363637,34.27272727272727,37.45454545454545,28.90909090909091,60.36363636363637,43.18181818181818,33.09090909090909,34.08090909090909,34.85363636363636,62.71818181818181,40.09090909090909,49.86363636363636,12.418181818181807,57.16363636363636,51.45454545454545,57.90909090909091,27.527272727272727,36.13636363636364,29.127272727272725,31.090909090909093,15.963636363636368,-9.527272727272724,14.254545454545454,13.50909090909091,4.863636363636367,-10.118181818181816,-13.009090909090908,1.4409090909090878,-10.55136363636364
be63e9aa827dd367,280,39.8,54.36363636363637,54.9,59.8,48.9,34.0,40.7,50.8,53.0,51.6,62.3,60.5,67.0,66.1,48.5,63.7,34.8,24.9,14.4,14.2,59.50599999999999,47.481,41.45454545454545,48.63636363636363,37.18181818181818,16.363636363636363,58.0,47.81818181818182,45.72727272727273,29.636363636363637,62.63636363636363,52.09090909090909,55.27272727272727,61.72727272727273,78.18181818181819,53.18181818181818,25.09090909090909,26.181818181818183,15.727272727272728,17.454545454545453,49.71363636363637,50.00636363636363,-13.445454545454544,-11.163636363636364,-11.71818181818182,-17.636363636363637,17.299999999999997,-2.981818181818177,-7.272727272727273,-21.963636363636365,0.336363636363636,-8.409090909090907,-11.727272727272728,-4.372727272727268,29.681818181818187,-10.518181818181825,-9.709090909090907,1.2818181818181849,1.327272727272728,3.254545454545454,-9.792363636363625,2.525363636363629
e0ad5e5c38ed6db4,12,24.0,8.272727272727273,73.2,73.3,74.6,62.4,50.0,81.0,55.3,39.1,78.6,61.0,85.2,61.0,39.7,65.4,37.9,18.0,5.3,9.9,47.944,45.172,78.36363636363636,81.18181818181819,89.27272727272727,86.0,73.81818181818181,86.27272727272727,71.63636363636364,50.27272727272727,81.18181818181819,65.54545454545455,82.81818181818181,70.0,19.09090909090909,63.0,36.45454545454545,15.363636363636363,19.09090909090909,25.727272727272727,50.45272727272727,40.13818181818181,5.163636363636357,7.88181818181819,14.672727272727272,23.6,23.818181818181813,5.272727272727266,16.336363636363643,11.172727272727272,2.5818181818181927,4.545454545454547,-2.38181818181819,9.0,-20.609090909090913,-2.4000000000000057,-1.445454545454545,-2.6363636363636367,13.79090909090909,15.827272727272726,2.5087272727272705,-5.033818181818184
723271a7a70fd6af,68,14.1,13.181818181818182,62.5,83.8,84.3,87.0,29.2,86.3,46.7,27.8,81.7,34.1,53.2,56.2,15.9,37.7,18.7,51.6,32.9,46.2,29.706,40.611,79.18181818181819,88.54545454545455,85.27272727272727,83.45454545454545,74.54545454545455,87.81818181818181,64.54545454545455,49.81818181818182,84.0,49.45454545454545,64.72727272727273,51.36363636363637,17.545454545454547,48.27272727272727,22.545454545454547,55.72727272727273,41.63636363636363,45.72727272727273,27.83090909090909,32.484545454545454,16.681818181818187,4.74545454545455,0.9727272727272692,-3.5454545454545467,45.345454545454544,1.518181818181816,17.845454545454544,22.01818181818182,2.299999999999997,15.354545454545452,11.527272727272733,-4.836363636363636,1.6454545454545464,10.57272727272727,3.845454545454547,4.127272727272725,8.736363636363635,-0.4727272727272762,-1.8750909090909111,-8.126454545454543
9e7fcf6c8c088663,174,89.0,95.2,78.11111111111111,72.77777777777777,80.55555555555556,78.0,64.77777777777777,79.0,58.888888888888886,38.55555555555556,83.88888888888889,47.44444444444444,65.11111111111111,51.666666666666664,32.0,52.55555555555556,29.0,51.44444444444444,30.555555555555557,24.333333333333332,36.611111111111114,36.99777777777778,86.1,85.9,93.3,90.4,83.3,95.5,75.2,51.4,94.0,56.0,71.5,58.2,16.6,54.7,15.8,35.9,24.4,26.0,31.429,35.257,7.98888888888888,13.122222222222234,12.74444444444444,12.400000000000006,18.522222222222226,16.5,16.311111111111117,12.84444444444444,10.111111111111114,8.555555555555557,6.388888888888886,6.5333333333333385,-15.4,2.1444444444444457,-13.2,-15.544444444444444,-6.1555555555555586,1.666666666666668,-5.182111111111116,-1.7407777777777795
53a0b64a8f6c1802,88,51.1,40.666666666666664,60.6,70.6,62.3,63.0,56.1,72.9,49.7,45.8,70.5,37.4,53.9,54.8,43.1,47.6,20.6,34.0,33.4,31.3,39.051,41.423,74.11111111111111,62.55555555555556,76.0,48.44444444444444,72.88888888888889,88.11111111111111,75.11111111111111,53.0,78.88888888888889,42.77777777777778,51.333333333333336,45.44444444444444,29.0,34.22222222222222,17.88888888888889,30.444444444444443,30.22222222222222,35.55555555555556,38.91222222222222,46.327777777777776,13.511111111111113,-8.044444444444437,13.700000000000005,-14.555555555555555,16.788888888888884,15.211111111111109,25.41111111111111,7.200000000000003,8.388888888888886,5.37777777777778,-2.566666666666663,-9.355555555555554,-14.1,-13.37777777777778,-2.711111111111112,-3.555555555555557,-3.177777777777777,4.255555555555556,-0.1387777777777827,4.904777777777774
dc6eb2e3e1458985,356,25.90909090909091,10.5,68.63636363636364,73.0,77.45454545454545,66.36363636363636,51.36363636363637,80.36363636363636,48.90909090909091,43.09090909090909,70.18181818181819,45.90909090909091,46.90909090909091,54.54545454545455,29.727272727272727,28.90909090909091,21.0,26.09090909090909,29.818181818181817,29.181818181818183,39.86636363636364,37.96181818181818,68.2,67.3,77.0,79.0,64.7,77.0,47.6,47.8,75.1,35.2,48.3,48.1,29.5,32.0,25.2,36.5,22.0,28.0,34.462,38.639,-0.4363636363636374,-5.700000000000003,-0.4545454545454532,12.63636363636364,13.336363636363636,-3.36363636363636,-1.309090909090905,4.709090909090904,4.918181818181807,-10.709090909090904,1.3909090909090909,-6.445454545454545,-0.2272727272727266,3.09090909090909,4.199999999999999,10.40909090909091,-7.818181818181817,-1.1818181818181834,-5.404363636363634,0.6771818181818219
795d2f26b403affb,128,38.90909090909091,30.77777777777778,51.72727272727273,53.0,53.90909090909091,41.09090909090909,44.36363636363637,58.09090909090909,44.09090909090909,25.545454545454547,74.27272727272727,53.27272727272727,57.72727272727273,65.36363636363636,56.81818181818182,47.54545454545455,26.0,23.363636363636363,11.0,10.909090909090908,59.91909090909091,43.305454545454545,62.77777777777778,72.55555555555556,72.66666666666667,68.66666666666667,62.77777777777778,83.44444444444444,75.0,49.0,83.22222222222223,61.333333333333336,63.888888888888886,63.22222222222222,34.77777777777778,61.77777777777778,46.55555555555556,26.11111111111111,24.88888888888889,23.22222222222222,50.94444444444444,49.163333333333334,11.050505050505052,19.555555555555557,18.757575757575765,27.575757575757574,18.41414141414141,25.35353535353535,30.909090909090907,23.454545454545453,8.949494949494962,8.060606060606062,6.161616161616159,-2.1414141414141383,-22.04040404040404,14.232323232323232,20.555555555555557,2.7474747474747474,13.88888888888889,12.313131313131311,-8.974646464646469,5.857878787878789
923d66aae9983cd1,268,26.363636363636363,17.181818181818183,56.63636363636363,57.27272727272727,67.0,73.45454545454545,46.36363636363637,61.09090909090909,48.36363636363637,44.45454545454545,69.81818181818181,44.0,61.63636363636363,60.90909090909091,48.18181818181818,36.90909090909091,14.454545454545457,47.09090909090909,21.272727272727273,22.363636363636363,40.60272727272727,44.54090909090909,58.45454545454545,65.9090909090909,65.45454545454545,77.27272727272727,52.27272727272727,76.81818181818181,67.27272727272727,39.18181818181818,83.45454545454545,55.90909090909091,70.45454545454545,59.90909090909091,42.36363636363637,56.81818181818182,30.545454545454547,60.0,29.818181818181817,35.18181818181818,37.35363636363636,40.517272727272726,1.81818181818182,8.636363636363633,-1.5454545454545467,3.818181818181813,5.9090909090909065,15.72727272727272,18.9090909090909,-5.272727272727273,13.63636363636364,11.909090909090908,8.81818181818182,-1.0,-5.818181818181813,19.909090909090914,16.09090909090909,12.909090909090908,8.545454545454543,12.818181818181817,-3.24909090909091,-4.0236363636363635
b2ae06d8ba8fccb2,52,43.2,44.3,64.3,59.9,71.5,43.6,50.1,70.9,58.5,49.3,74.4,49.3,54.3,50.0,33.6,39.4,29.2,13.4,19.6,22.9,50.262,44.058,85.1,73.8,75.6,44.2,82.6,78.0,75.9,62.5,87.6,60.4,73.2,54.1,44.6,53.4,36.2,14.4,15.9,16.9,59.11800000000001,43.427,20.799999999999997,13.9,4.099999999999994,0.6000000000000014,32.49999999999999,7.099999999999994,17.400000000000006,13.200000000000005,13.199999999999989,11.1,18.90000000000001,4.100000000000001,11.0,14.0,7.0000000000000036,1.0,-3.700000000000001,-6.0,8.856000000000009,-0.6310000000000002
d7fd46363ab0262e,67,31.9,62.44444444444444,40.1,48.4,55.2,36.2,28.4,63.6,29.2,28.1,65.1,29.4,50.0,49.1,49.9,28.4,13.5,40.5,23.8,24.8,40.341,50.319,70.11111111111111,67.55555555555556,71.11111111111111,41.333333333333336,74.0,80.11111111111111,59.333333333333336,36.0,84.22222222222223,52.111111111111114,56.22222222222222,52.333333333333336,44.77777777777778,45.888888888888886,22.11111111111111,10.333333333333334,5.666666666666667,12.22222222222222,53.47222222222222,43.77777777777778,30.011111111111113,19.15555555555556,15.911111111111111,5.133333333333333,45.6,16.511111111111113,30.133333333333336,7.899999999999999,19.12222222222223,22.711111111111116,6.222222222222221,3.2333333333333343,-5.12222222222222,17.488888888888887,8.61111111111111,-30.166666666666664,-18.133333333333333,-12.57777777777778,13.13122222222222,-6.541222222222224
