rater_id,age,gender,race,englishFirst,englishSkills,education,income,politicalParty,politicalIdeology,timeTaken,date
c33e08b6546d81ff,53,Male,White,Yes,Advanced,Vocational qualification,"£50,000-£74,999",Reform UK,Moderately Right-Wing,7.82,2026-06-05
d8ccd9ac746fd17d,47,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing,8.26,2026-06-05
6c7b77d6dee4a721,23,Male,Asian,No,Intermediate,Postgraduate degree (Master's),Prefer not to say,Prefer not to say,Prefer not to say,13.34,2026-06-05
af19113fe0cfaaef,19,Female,Mixed,Yes,Expert,GCSEs or equivalent,"£35,000-£49,999",Reform UK,Prefer not to say,9.55,2026-06-05
d01272d99dd6290e,39,Male,Mixed,Yes,Expert,Vocational qualification,"£25,000-£34,999",Liberal Democrats,Moderately Right-Wing,11.54,2026-06-05
e0a38bca53be5fef,25,Male,Asian,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Did not vote,Centrist,19.96,2026-06-05
96874ea185db024e,35,Female,Mixed,Yes,Expert,Doctorate (PhD),Prefer not to say,Did not vote,Very Left-Wing,6.53,2026-06-05
cbcd0ebb1641c1fa,25,Male,White,Yes,Expert,Undergraduate degree,"Under £15,000",Liberal Democrats,Centrist,7.07,2026-06-05
d74bf9a3e8e12b15,40,Male,White,Yes,Expert,Doctorate (PhD),"£50,000-£74,999",Liberal Democrats,Very Left-Wing,5.55,2026-06-05
5b10ce8636cd0569,64,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,8.03,2026-06-05
845096c9df4a3957,61,Female,Other,Yes,Advanced,Vocational qualification,"Under £15,000",Did not vote,Centrist,64.21,2026-06-05
ec5fcdc8f0ccb504,49,Male,White,Yes,Advanced,A-levels or equivalent,"£35,000-£49,999",Did not vote,Centrist,9.58,2026-06-05
c4a3dd37f4fca182,25,Male,White,Yes,Expert,Undergraduate degree,Prefer not to say,Labour,Centrist,11.28,2026-06-05
df503d7d3a484de1,40,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing,7.78,2026-06-05
bf49928e7ddbd970,49,Female,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Conservative,Centrist,7.52,2026-06-05
7a468c897f53415d,40,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Very Left-Wing,5.65,2026-06-05
1a49a5899b5cd5e6,19,Male,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Reform UK,Very Right-Wing,6.67,2026-06-05
c0103b4d77ad5ddb,30,Male,Black,Yes,Advanced,Postgraduate degree (Master's),"£75,000-£99,999",Conservative,Moderately Right-Wing,15.34,2026-06-05
a4bbb26692fca9a5,31,Male,White,Yes,Expert,Postgraduate degree (Master's),"Under £15,000",Labour,Very Left-Wing,9.99,2026-06-05
b6ea05165a7511f5,38,Female,White,No,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Did not vote,Moderately Left-Wing,7.84,2026-06-05
0fe666015a90fcc8,28,Male,White,Yes,Expert,GCSEs or equivalent,Prefer not to say,Did not vote,Moderately Right-Wing,16.05,2026-06-05
02d428a2b667dfd4,35,Female,Black,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Prefer not to say,Centrist,13.43,2026-06-05
ba786648d6cac7cf,48,Female,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing,6.49,2026-06-05
fe6ba9188ca66c23,55,Female,White,Yes,Expert,Doctorate (PhD),"Under £15,000",Labour,Moderately Left-Wing,5.55,2026-06-05
9e6870f9df04c327,52,Female,Mixed,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Did not vote,Centrist,7.88,2026-06-05
b42b3d4d3c53b6a1,29,Male,Black,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Scottish National Party,Centrist,16.06,2026-06-05
3df04386c1502b06,20,Female,White,Yes,Expert,Undergraduate degree,"Under £15,000",Greens,Centrist,5.21,2026-06-05
b59b482d12b781ba,43,Male,Asian,No,Advanced,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing,9.08,2026-06-05
b8ebd8b04be3c518,22,Male,Black,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Prefer not to say,Centrist,8.1,2026-06-05
4279d5b3d45e924a,29,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Scottish National Party,Moderately Left-Wing,5.03,2026-06-05
0589982f1b416eee,36,Female,White,Yes,Expert,Vocational qualification,"£15,000-£24,999",Labour,Centrist,9.25,2026-06-05
f6f2613aad585932,21,Female,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Reform UK,Moderately Left-Wing,7.34,2026-06-05
d9a86f6db8edb483,37,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Scottish National Party,Moderately Left-Wing,6.02,2026-06-05
f6abbb25177c4e5b,30,Female,Black,Yes,Expert,Postgraduate degree (Master's),"£15,000-£24,999",Did not vote,Centrist,10.7,2026-06-05
b69e7566638562d2,35,Female,White,Bilingual from birth,Expert,Undergraduate degree,"£50,000-£74,999",Did not vote,Moderately Left-Wing,5.29,2026-06-05
a5930846f2219713,33,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Greens,Moderately Left-Wing,8.41,2026-06-05
a6fc75a8297dead3,25,Male,Black,Yes,Expert,Undergraduate degree,"Under £15,000",Labour,Centrist,22.89,2026-06-05
47e3a6e2b0e67cc5,39,Male,Asian,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing,6.84,2026-06-05
3e78dd11465e93af,29,Female,Black,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Moderately Left-Wing,21.51,2026-06-05
d7fbbb3360c676e3,34,Male,White,Yes,Expert,GCSEs or equivalent,"£25,000-£34,999",Labour,Moderately Left-Wing,4.96,2026-06-05
6ab899652873101b,43,Female,Asian,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing,7.36,2026-06-05
3f0a940595b1a3e5,45,Female,Mixed,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Conservative,Moderately Right-Wing,20.28,2026-06-05
f3115375b10392e3,40,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Did not vote,Centrist,10.98,2026-06-05
aeabfb3a7a7fbdd2,45,Male,White,Yes,Expert,Postgraduate degree (Master's),Prefer not to say,Prefer not to say,Centrist,11.99,2026-06-05
fd7c515f8a1a108f,39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Did not vote,Centrist,5.93,2026-06-05
d553ff38a203c167,35,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Centrist,4.95,2026-06-05
03991d5a9b7c3d30,27,Female,White,Bilingual from birth,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Greens,Moderately Left-Wing,6.1,2026-06-05
e51694a7d610a3ee,37,Female,White,Yes,Expert,Undergraduate degree,Prefer not to say,Liberal Democrats,Moderately Left-Wing,7.08,2026-06-05
51a0f57febdab47e,40,Male,Black,Bilingual from birth,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Did not vote,Prefer not to say,14.52,2026-06-05
a05a635d73d39874,24,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Very Left-Wing,6.53,2026-06-05
5b03ff1806581539,28,Male,Asian,Yes,Advanced,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Right-Wing,13.77,2026-06-05
cc72d38d5abc7b5a,24,Male,Black,Bilingual from birth,Expert,Undergraduate degree,"Under £15,000",Did not vote,Centrist,8.78,2026-06-05
d21792d82e5bf474,34,Female,White,Yes,Advanced,GCSEs or equivalent,"£25,000-£34,999",Conservative,Centrist,9.77,2026-06-05
06375996a33e9df2,20,Female,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Labour,Moderately Left-Wing,5.58,2026-06-05
44771130e30a68ba,64,Male,White,Yes,Expert,Vocational qualification,"£15,000-£24,999",Prefer not to say,Moderately Right-Wing,7.47,2026-06-05
64e8167b55545f30,53,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing,11.03,2026-06-05
71eb21cfb39a60d1,32,Female,Black,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Did not vote,Centrist,15.9,2026-06-05
6d697ca491cf0e3e,29,Female,White,Yes,Expert,Undergraduate degree,Prefer not to say,Labour,Moderately Left-Wing,9.18,2026-06-05
ecd1abc2457096e7,37,Female,Mixed,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Did not vote,Centrist,4.76,2026-06-05
62d7567ba0de6b7f,55,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Liberal Democrats,Centrist,6.52,2026-06-05
ee90a3963ebb9166,43,Female,White,Bilingual from birth,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing,17.94,2026-06-05
e412745f01c6de32,28,Female,Asian,No,Intermediate,Undergraduate degree,"£25,000-£34,999",Reform UK,Prefer not to say,10.43,2026-06-05
6a0c5b9eef9df9f1,36,Female,Asian,No,Advanced,A-levels or equivalent,"Under £15,000",Not eligible to vote,Centrist,18.56,2026-06-05
51f58081a53feade,31,Male,White,Yes,Expert,Undergraduate degree,Prefer not to say,Did not vote,Moderately Right-Wing,11.12,2026-06-05
6efa53f8d139ebc7,66,Female,White,Yes,Expert,Vocational qualification,"£50,000-£74,999",Conservative,Moderately Right-Wing,10.51,2026-06-05
2d348d6d6926acb1,26,Prefer not to say,Prefer not to say,Bilingual from birth,Advanced,Postgraduate degree (Master's),Prefer not to say,Prefer not to say,Moderately Left-Wing,20.63,2026-06-05
e9b864b760c9ae4f,40,Male,Black,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Labour,Centrist,18.4,2026-06-05
4f0eebf1e4514114,36,Female,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Reform UK,Moderately Right-Wing,5.7,2026-06-05
36b1bfdaaad2bacb,47,Male,White,Yes,Expert,Undergraduate degree,"£100,000+",Labour,Moderately Left-Wing,7.58,2026-06-05
3b808781186ba685,30,Male,White,Yes,Expert,GCSEs or equivalent,"£25,000-£34,999",Labour,Moderately Left-Wing,9.09,2026-06-05
2d152fdaf09d4949,38,Female,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Very Left-Wing,7.07,2026-06-05
3d1a9e270aeead30,27,Female,Mixed,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing,6.72,2026-06-05
e60a4280ee12f9ef,34,Male,Black,Bilingual from birth,Expert,Undergraduate degree,"£15,000-£24,999",Did not vote,Centrist,14.08,2026-06-05
0575dbe5ad41153a,41,Male,Black,Yes,Expert,GCSEs or equivalent,"£15,000-£24,999",Labour,Moderately Left-Wing,11.59,2026-06-05
0c1e07c8231df48f,21,Female,Mixed,Yes,Expert,Undergraduate degree,"Under £15,000",Not eligible to vote,Very Left-Wing,7.45,2026-06-05
10caf4f6f07e5a98,27,Male,White,Yes,Expert,A-levels or equivalent,"£25,000-£34,999",Reform UK,Moderately Right-Wing,10.57,2026-06-05
9e2cd8ce92f3ab43,28,Female,Black,Bilingual from birth,Expert,Undergraduate degree,"£35,000-£49,999",Did not vote,Moderately Right-Wing,12.37,2026-06-05
dc2e3481fad54adc,25,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Centrist,14.31,2026-06-05
dd525dc8bb4d3329,40,Female,White,No,Advanced,A-levels or equivalent,"£15,000-£24,999",Not eligible to vote,Very Left-Wing,13.99,2026-06-05
fc0f240c9978d60f,21,Male,White,Yes,Expert,A-levels or equivalent,"£15,000-£24,999",Did not vote,Moderately Right-Wing,6.56,2026-06-05
1785a92cbd4b10ff,24,Male,White,Yes,Expert,Undergraduate degree,"Under £15,000",Reform UK,Very Right-Wing,6.36,2026-06-05
4c192e41ef0f1f18,39,Female,White,Yes,Expert,Vocational qualification,"Under £15,000",Not eligible to vote,Centrist,7.93,2026-06-05
5199bd5310236752,22,Female,White,Yes,Expert,Undergraduate degree,"Under £15,000",Liberal Democrats,Moderately Left-Wing,6.43,2026-06-05
c01bac60b8929892,43,Male,Asian,No,Intermediate,Vocational qualification,"£15,000-£24,999",Greens,Moderately Right-Wing,10.57,2026-06-05
1a8a857f3232540d,45,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Greens,Very Left-Wing,5.69,2026-06-05
4b40f7018c7395fb,21,Male,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Liberal Democrats,Moderately Left-Wing,5.21,2026-06-05
d2a00c34b27d8182,47,Female,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Did not vote,Centrist,5.23,2026-06-05
62d9fb24f19cc1a9,54,Male,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Greens,Moderately Left-Wing,5.15,2026-06-05
4ef841859330eca1,19,Male,White,Yes,Expert,GCSEs or equivalent,"Under £15,000",Other,Centrist,5.93,2026-06-05
6304ef8282a6b21c,54,Male,White,Yes,Expert,Vocational qualification,"£25,000-£34,999",Did not vote,Moderately Right-Wing,6.49,2026-06-05
0795515ac766aab6,23,Male,Black,Bilingual from birth,Expert,Undergraduate degree,"Under £15,000",Greens,Moderately Left-Wing,7.5,2026-06-05
b7a5da2812fefc04,34,Female,Asian,Yes,Advanced,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Left-Wing,16.46,2026-06-05
221e6dba869956b7,52,Male,White,Yes,Advanced,A-levels or equivalent,"£35,000-£49,999",Reform UK,Moderately Right-Wing,12.01,2026-06-05
8b191c3539912cbb,49,Male,White,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Labour,Centrist,5.07,2026-06-05
2bd37488907aa028,23,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Did not vote,Moderately Left-Wing,6.11,2026-06-05
2c5814885f1a5122,21,Female,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Greens,Moderately Left-Wing,8.76,2026-06-05
3310ae5c578eb612,23,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Very Left-Wing,6.25,2026-06-05
d9b557bbf11e09c6,52,Male,White,Yes,Advanced,GCSEs or equivalent,"£35,000-£49,999",Labour,Moderately Left-Wing,8.04,2026-06-05
ae1ff23b737e6241,42,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing,10.69,2026-06-05
47acaff10a80c268,32,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing,8.05,2026-06-05
0f3c37cac67c5d3d,25,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Did not vote,Centrist,6.03,2026-06-05
0b245b6aa4ae4c04,30,Female,White,Yes,Expert,A-levels or equivalent,"£15,000-£24,999",Labour,Centrist,6.53,2026-06-05
b25d08e0759acf98,32,Male,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Labour,Very Left-Wing,10.57,2026-06-05
55774b5aeb74e704,29,Male,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Very Left-Wing,10.12,2026-06-05
7ab611599bdf5de9,37,Male,Asian,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Liberal Democrats,Moderately Left-Wing,6.67,2026-06-05
adaf79d7dd0d7268,27,Female,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Moderately Left-Wing,8.62,2026-06-05
16a97c730f9daef5,45,Female,White,Yes,Expert,Doctorate (PhD),"Under £15,000",Conservative,Centrist,11.2,2026-06-05
82bd22e1135a43e3,57,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Greens,Moderately Left-Wing,8.44,2026-06-05
e7ab208e03246599,39,Male,Black,Yes,Expert,Postgraduate degree (Master's),"£15,000-£24,999",Liberal Democrats,Prefer not to say,23.5,2026-06-05
783e212dffc01e18,29,Female,White,Yes,Expert,Vocational qualification,"£50,000-£74,999",Did not vote,Centrist,7.02,2026-06-05
b2ada153361423e3,39,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing,7.37,2026-06-05
7302bfa8ac05c061,62,Male,White,Yes,Expert,GCSEs or equivalent,"Under £15,000",Labour,Moderately Right-Wing,9.03,2026-06-05
3c55a3bece3c711c,24,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Centrist,9.5,2026-06-05
3f09aa2123cbd8a9,29,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Greens,Very Left-Wing,12.68,2026-06-05
c0b8ee4322c69f4d,31,Female,Black,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Right-Wing,13.79,2026-06-05
edbf872fc5dacd8b,26,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Greens,Moderately Left-Wing,6.58,2026-06-05
fe630102b3304e7f,59,Female,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Moderately Left-Wing,12.0,2026-06-05
d8f9a16421bf32e1,51,Male,White,Yes,Expert,GCSEs or equivalent,"£25,000-£34,999",Labour,Very Left-Wing,7.17,2026-06-05
58e30bbcc47dd84d,30,Female,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Scottish National Party,Moderately Left-Wing,9.14,2026-06-05
73cc0bb8ec962f3e,43,Male,White,No,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Not eligible to vote,Very Left-Wing,10.1,2026-06-05
82d69aec3ba37dc4,33,Male,White,Yes,Expert,Undergraduate degree,"Under £15,000",Labour,Moderately Left-Wing,10.07,2026-06-05
d5377645a315e916,25,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Greens,Moderately Left-Wing,11.44,2026-06-05
9fe4fd6ee0f61cab,45,Female,Asian,Yes,Intermediate,Vocational qualification,"£25,000-£34,999",Labour,Moderately Left-Wing,6.51,2026-06-05
1f76188b6f6b2f4f,38,Female,White,Yes,Expert,Undergraduate degree,"Under £15,000",Labour,Moderately Left-Wing,10.92,2026-06-05
0d3d9dbffa99bea6,69,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Left-Wing,12.47,2026-06-05
7a472f106c3985bf,19,Male,White,Yes,Expert,A-levels or equivalent,"£100,000+",Conservative,Moderately Left-Wing,7.97,2026-06-05
3660450483c17f6d,36,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Centrist,8.87,2026-06-05
d83ab189b20a27e7,65,Male,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing,6.46,2026-06-05
4bff40900b4aac8c,26,Female,White,Yes,Expert,A-levels or equivalent,"£25,000-£34,999",Labour,Moderately Left-Wing,6.15,2026-06-05
99a4d037e12385b2,29,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing,6.95,2026-06-05
a6cdeb2c1ce8f800,29,Female,Black,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Liberal Democrats,Centrist,10.31,2026-06-05
659544c69dd51ce3,45,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Centrist,8.61,2026-06-05
27061e336a5fecc3,56,Male,Mixed,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,13.82,2026-06-05
9057a60cef1f45e4,41,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Reform UK,Centrist,6.32,2026-06-05
287a1ab43a492485,48,Female,White,Yes,Expert,Doctorate (PhD),"£35,000-£49,999",Labour,Moderately Left-Wing,9.51,2026-06-05
3e970e1dee66fae8,41,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,7.53,2026-06-05
f8d8d4a46ac81692,24,Female,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Liberal Democrats,Moderately Left-Wing,6.14,2026-06-05
379bd99ede1e0f67,28,Female,White,Yes,Expert,Postgraduate degree (Master's),"Under £15,000",Liberal Democrats,Moderately Left-Wing,8.43,2026-06-05
3303a6d9018fba49,29,Female,White,Yes,Expert,Postgraduate degree (Master's),"Under £15,000",Greens,Very Left-Wing,9.94,2026-06-05
ddf214b9139abf65,57,Female,White,Yes,Expert,Vocational qualification,"Under £15,000",Conservative,Centrist,10.11,2026-06-05
b5867f277eee6c1c,38,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Reform UK,Very Right-Wing,6.52,2026-06-05
2eda827dce5fe4c4,40,Male,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Did not vote,Very Right-Wing,5.86,2026-06-05
0ded2e12726e724b,56,Female,White,Yes,Expert,Postgraduate degree (Master's),"£15,000-£24,999",Labour,Moderately Left-Wing,12.22,2026-06-05
5b1161f5ca9df8a4,22,Male,White,Yes,Expert,Undergraduate degree,"Under £15,000",Did not vote,Moderately Left-Wing,8.72,2026-06-05
e647786da8b90b66,25,Female,White,Yes,Expert,A-levels or equivalent,"£15,000-£24,999",Did not vote,Moderately Left-Wing,8.21,2026-06-05
179f043f1c53dd8a,21,Female,White,Yes,Expert,GCSEs or equivalent,"Under £15,000",Did not vote,Centrist,8.24,2026-06-05
c6812dfa937fdc09,44,Female,White,Yes,Expert,Postgraduate degree (Master's),"£15,000-£24,999",Did not vote,Prefer not to say,5.74,2026-06-05
cde33365bed03e62,28,Female,Black,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Centrist,14.34,2026-06-05
489d44d98341c98b,56,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Reform UK,Moderately Right-Wing,17.46,2026-06-05
1f4f738c7e1e53d0,18,Male,White,Yes,Expert,GCSEs or equivalent,"Under £15,000",Did not vote,Moderately Right-Wing,5.02,2026-06-05
4798d080f5b7ff41,51,Male,Asian,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Did not vote,Moderately Left-Wing,5.5,2026-06-05
070dda3677cd5c97,59,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Left-Wing,13.14,2026-06-05
47d4d8dafe757784,62,Male,White,Yes,Expert,Undergraduate degree,"£100,000+",Liberal Democrats,Centrist,9.58,2026-06-05
36f8ffb215845c36,39,Male,White,Yes,Expert,GCSEs or equivalent,"£15,000-£24,999",Conservative,Centrist,9.48,2026-06-05
d7f92730f9c087ea,18,Female,White,Bilingual from birth,Expert,A-levels or equivalent,"Under £15,000",Greens,Moderately Left-Wing,11.07,2026-06-05
24102bb8758e98b9,42,Female,White,Yes,Advanced,Undergraduate degree,"£50,000-£74,999",Labour,Prefer not to say,15.29,2026-06-05
72455cffa235dcf6,24,Female,Black,Yes,Expert,Undergraduate degree,"Under £15,000",Conservative,Moderately Right-Wing,13.46,2026-06-05
cd1477e9e7875957,21,Female,Black,Yes,Advanced,Undergraduate degree,"£15,000-£24,999",Greens,Moderately Left-Wing,13.41,2026-06-05
53662295e59ea3f9,36,Male,White,No,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Did not vote,Moderately Left-Wing,8.6,2026-06-05
04c77cf1cc7fbcf7,33,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing,9.91,2026-06-05
1cdf7a879c8ba501,50,Female,Asian,No,Advanced,Postgraduate degree (Master's),Prefer not to say,Did not vote,Moderately Left-Wing,14.09,2026-06-05
af4d6fd718a2cb0d,49,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing,9.33,2026-06-05
d7c41c1acbe1f25e,33,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing,6.43,2026-06-05
ab9ed140e98761b9,27,Female,Asian,Bilingual from birth,Advanced,Undergraduate degree,Prefer not to say,Not eligible to vote,Centrist,10.88,2026-06-05
1dc92331bf8e4fed,23,Male,White,Yes,Expert,GCSEs or equivalent,"£25,000-£34,999",Labour,Centrist,4.94,2026-06-05
ac3caf14650a725f,39,Female,Asian,No,Expert,Doctorate (PhD),"Under £15,000",Did not vote,Very Left-Wing,10.71,2026-06-05
b28c18b3e0ec48b6,26,Female,Asian,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing,14.37,2026-06-05
d6c98934db591d2e,69,Male,White,Yes,Advanced,A-levels or equivalent,"£35,000-£49,999",Conservative,Moderately Right-Wing,10.99,2026-06-05
149f327f99f11151,29,Male,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Labour,Centrist,7.68,2026-06-05
552b671429858259,27,Male,Asian,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Other,Moderately Left-Wing,7.24,2026-06-05
2921566954a3a039,34,Female,Asian,No,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Conservative,Centrist,6.79,2026-06-05
b4544f5d9eb452f6,28,Other,White,No,Expert,Undergraduate degree,"£25,000-£34,999",Did not vote,Prefer not to say,7.19,2026-06-05
a203d8c4bf4eda5c,31,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing,5.33,2026-06-05
45b1d1c6fe4cced0,20,Male,White,Yes,Expert,Vocational qualification,"£25,000-£34,999",Labour,Moderately Left-Wing,7.97,2026-06-05
fd0026df6d6b8f81,25,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Greens,Moderately Left-Wing,5.06,2026-06-05
da56119fb1dd5825,37,Female,Black,Yes,Expert,Undergraduate degree,"Under £15,000",Prefer not to say,Centrist,14.34,2026-06-05
ee125060e23c3b06,36,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,6.29,2026-06-05
a23b903c4b061718,31,Male,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing,15.28,2026-06-05
5dd914d8153c1147,27,Male,White,Yes,Expert,Undergraduate degree,"Under £15,000",Labour,Moderately Left-Wing,10.01,2026-06-05
71f2130fdfbf8a3e,32,Female,Black,Yes,Advanced,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Centrist,17.86,2026-06-05
e40840169e36f4d3,27,Female,White,Yes,Expert,Vocational qualification,"£25,000-£34,999",Liberal Democrats,Moderately Right-Wing,7.74,2026-06-05
fca55fb165a32375,29,Female,White,Yes,Expert,GCSEs or equivalent,"£15,000-£24,999",Did not vote,Centrist,12.71,2026-06-05
57274b232459614b,28,Male,Mixed,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Liberal Democrats,Moderately Right-Wing,5.21,2026-06-05
687032698b49f7ab,21,Female,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Liberal Democrats,Centrist,4.04,2026-06-05
540f94b89fb24d3a,39,Female,White,Yes,Expert,A-levels or equivalent,"£25,000-£34,999",Labour,Centrist,10.01,2026-06-05
c5e43206120146a3,26,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Scottish National Party,Centrist,6.37,2026-06-05
648f4502d1a45e47,30,Female,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Centrist,4.43,2026-06-05
f71e5c55be982763,32,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Scottish National Party,Moderately Left-Wing,8.28,2026-06-05
e4323f5d7cf49bf1,30,Female,White,Yes,Expert,Vocational qualification,"£25,000-£34,999",Conservative,Centrist,7.75,2026-06-05
466986ab44d75bd9,31,Female,White,Yes,Expert,Vocational qualification,Prefer not to say,Greens,Moderately Left-Wing,8.82,2026-06-05
